source_mat_id_orig,samp_description,tax_id,scientific_name,investigation_type,env_material,collection_date,sampling_event,sampl_person,sampl_person_orcid,tidal_stage,noteworthy_env_cond,depth,replicate,samp_size_vol,time_fi,size_frac,size_frac_low,size_frac_up,membr_cut,samp_collect_device,samp_mat_process,samp_mat_process_dev,samp_store_date,samp_store_loc,samp_store_temp,store_person,store_person_orcid,other_person,other_person_orcid,long_store,ship_date,arr_date_hq,store_temp_hq,ship_date_seq,arr_date_seq,seq_batch,failure,failure_comment,ENA_accession_number_sample,source_mat_id
EMO BON HCMR-1 Wa 220915 3um_4,EMOBON metagenome water sample from station HCMR-1 collected on 2022-09-15 size fraction 3-200um,1874687,marine plankton metagenome,metagenome,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150],2022-09-15 00:00:00,HCMR-1_Wa_220915,Vaso Terzoglou,NA,no_tide,,1,4,30,3.5,3-200,3,200,Y,Jerrycan,WaSOP 1,NA,2022-09-15 00:00:00,"Basement, New chest freezer -80C, Left side, Carton box",-80,Melanthia Stavroulaki,0000-0003-4392-7159,NA,NA,Y,NA,NA,NA,NA,NA,,NA,NA,NA,EMOBON_HCMR-1_Wa_80
EMO BON HCMR-1 Wa 220915 3um_Blank,EMOBON metagenome water sample from station HCMR-1 collected on 2022-09-15 size fraction 3-200um,256318,metagenome,metagenome,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150],2022-09-15 00:00:00,HCMR-1_Wa_220915,Vaso Terzoglou,NA,no_tide,,1,blank_1,30,3.5,3-200,3,200,N,Jerrycan,WaSOP 1,NA,2022-09-15 00:00:00,"Basement, New chest freezer -80C, Left side, Carton box",-80,Melanthia Stavroulaki,0000-0003-4392-7159,NA,NA,Y,NA,NA,NA,NA,NA,,NA,NA,NA,EMOBON_HCMR-1_Wa_81
EMO BON HCMR-1 Wa 220915 3um_Blank,EMOBON metagenome water sample from station HCMR-1 collected on 2022-09-15 size fraction 3-200um,256318,metagenome,metagenome,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150],2022-09-15 00:00:00,HCMR-1_Wa_220915,Vaso Terzoglou,NA,no_tide,,1,blank_2,30,3.5,3-200,3,200,N,Jerrycan,WaSOP 1,NA,2022-09-15 00:00:00,"Basement, New chest freezer -80C, Left side, Carton box",-80,Melanthia Stavroulaki,0000-0003-4392-7159,NA,NA,Y,NA,NA,NA,NA,NA,,NA,NA,NA,EMOBON_HCMR-1_Wa_82
EMO BON HCMR-1 Wa 220915 0.22um_Blank,EMOBON metagenome water sample from station HCMR-1 collected on 2022-09-15 size fraction 0.2-3um,256318,metagenome,metagenome,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150],2022-09-15 00:00:00,HCMR-1_Wa_220915,Vaso Terzoglou,NA,no_tide,,1,blank_1,30,3.5,0.2-3,0.2,3,N,Jerrycan,WaSOP 1,NA,2022-09-15 00:00:00,"Basement, New chest freezer -80C, Left side, Carton box",-80,Melanthia Stavroulaki,0000-0003-4392-7159,NA,NA,Y,NA,NA,NA,NA,NA,,NA,NA,NA,EMOBON_HCMR-1_Wa_83
EMO BON HCMR-1 Wa 220915 0.22um_Blank,EMOBON metagenome water sample from station HCMR-1 collected on 2022-09-15 size fraction 0.2-3um,256318,metagenome,metagenome,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150],2022-09-15 00:00:00,HCMR-1_Wa_220915,Vaso Terzoglou,NA,no_tide,,1,blank_2,30,3.5,0.2-3,0.2,3,N,Jerrycan,WaSOP 1,NA,2022-09-15 00:00:00,"Basement, New chest freezer -80C, Left side, Carton box",-80,Melanthia Stavroulaki,0000-0003-4392-7159,NA,NA,Y,NA,NA,NA,NA,NA,,NA,NA,NA,EMOBON_HCMR-1_Wa_84
EMO BON HCMR-1 Wa 221027 0.22um_1,EMOBON metagenome water sample from station HCMR-1 collected on 2022-10-27 size fraction 0.2-3um,1874687,marine plankton metagenome,metagenome,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150],2022-10-27 00:00:00,HCMR-1_Wa_221027,Apostolos Kristallas,NA,no_tide,,1,1,30,3.5,0.2-3,0.2,3,Y,Jerrycan,WaSOP 1,NA,2022-10-27 00:00:00,"Basement, New chest freezer -80C, Left side, Carton box",-80,Melanthia Stavroulaki,0000-0003-4392-7159,NA,NA,N,2022-12-01 00:00:00,2022-12-12 00:00:00,-70,2023-06-01 00:00:00,2023-06-01 00:00:00,,,,,EMOBON_HCMR-1_Wa_85
EMO BON HCMR-1 Wa 221027 0.22um_2,EMOBON metagenome water sample from station HCMR-1 collected on 2022-10-27 size fraction 0.2-3um,1874687,marine plankton metagenome,metagenome,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150],2022-10-27 00:00:00,HCMR-1_Wa_221027,Apostolos Kristallas,NA,no_tide,,1,2,30,3.5,0.2-3,0.2,3,Y,Jerrycan,WaSOP 1,NA,2022-10-27 00:00:00,"Basement, New chest freezer -80C, Left side, Carton box",-80,Melanthia Stavroulaki,0000-0003-4392-7159,NA,NA,N,2022-12-01 00:00:00,2022-12-12 00:00:00,-70,2023-06-01 00:00:00,2023-06-01 00:00:00,,,,,EMOBON_HCMR-1_Wa_86
EMO BON HCMR-1 Wa 2221027 0.22um_3,EMOBON metagenome water sample from station HCMR-1 collected on 2022-10-27 size fraction 0.2-3um,1874687,marine plankton metagenome,metagenome,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150],2022-10-27 00:00:00,HCMR-1_Wa_221027,Apostolos Kristallas,NA,no_tide,,1,3,30,3.5,0.2-3,0.2,3,Y,Jerrycan,WaSOP 1,NA,2022-10-27 00:00:00,"Basement, New chest freezer -80C, Left side, Carton box",-80,Melanthia Stavroulaki,0000-0003-4392-7159,NA,NA,Y,NA,NA,NA,NA,NA,,NA,NA,NA,EMOBON_HCMR-1_Wa_87
EMO BON HCMR-1 Wa 221027 0.22um_4,EMOBON metagenome water sample from station HCMR-1 collected on 2022-10-27 size fraction 0.2-3um,1874687,marine plankton metagenome,metagenome,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150],2022-10-27 00:00:00,HCMR-1_Wa_221027,Apostolos Kristallas,NA,no_tide,,1,4,30,3.5,0.2-3,0.2,3,Y,Jerrycan,WaSOP 1,NA,2022-10-27 00:00:00,"Basement, New chest freezer -80C, Left side, Carton box",-80,Melanthia Stavroulaki,0000-0003-4392-7159,NA,NA,Y,NA,NA,NA,NA,NA,,NA,NA,NA,EMOBON_HCMR-1_Wa_88
EMO BON HCMR-1 Wa 221027 3um_1,EMOBON metagenome water sample from station HCMR-1 collected on 2022-10-27 size fraction 3-200um,1874687,marine plankton metagenome,metagenome,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150],2022-10-27 00:00:00,HCMR-1_Wa_221027,Apostolos Kristallas,NA,no_tide,,1,1,30,3.5,3-200,3,200,Y,Jerrycan,WaSOP 1,NA,2022-10-27 00:00:00,"Basement, New chest freezer -80C, Left side, Carton box",-80,Melanthia Stavroulaki,0000-0003-4392-7159,NA,NA,N,2022-12-01 00:00:00,2022-12-12 00:00:00,-70,2023-06-01 00:00:00,2023-06-01 00:00:00,,,,,EMOBON_HCMR-1_Wa_89
EMO BON HCMR-1 Wa 221027 3um_2,EMOBON metagenome water sample from station HCMR-1 collected on 2022-10-27 size fraction 3-200um,1874687,marine plankton metagenome,metagenome,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150],2022-10-27 00:00:00,HCMR-1_Wa_221027,Apostolos Kristallas,NA,no_tide,,1,2,30,3.5,3-200,3,200,Y,Jerrycan,WaSOP 1,NA,2022-10-27 00:00:00,"Basement, New chest freezer -80C, Left side, Carton box",-80,Melanthia Stavroulaki,0000-0003-4392-7159,NA,NA,N,2022-12-01 00:00:00,2022-12-12 00:00:00,-70,2023-06-01 00:00:00,2023-06-01 00:00:00,,,,,EMOBON_HCMR-1_Wa_90
EMO BON HCMR-1 Wa 2221027 3um_3,EMOBON metagenome water sample from station HCMR-1 collected on 2022-10-27 size fraction 3-200um,1874687,marine plankton metagenome,metagenome,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150],2022-10-27 00:00:00,HCMR-1_Wa_221027,Apostolos Kristallas,NA,no_tide,,1,3,30,3.5,3-200,3,200,Y,Jerrycan,WaSOP 1,NA,2022-10-27 00:00:00,"Basement, New chest freezer -80C, Left side, Carton box",-80,Melanthia Stavroulaki,0000-0003-4392-7159,NA,NA,Y,NA,NA,NA,NA,NA,,NA,NA,NA,EMOBON_HCMR-1_Wa_91
EMO BON HCMR-1 Wa 221027 3um_4,EMOBON metagenome water sample from station HCMR-1 collected on 2022-10-27 size fraction 3-200um,1874687,marine plankton metagenome,metagenome,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150],2022-10-27 00:00:00,HCMR-1_Wa_221027,Apostolos Kristallas,NA,no_tide,,1,4,30,3.5,3-200,3,200,Y,Jerrycan,WaSOP 1,NA,2022-10-27 00:00:00,"Basement, New chest freezer -80C, Left side, Carton box",-80,Melanthia Stavroulaki,0000-0003-4392-7159,NA,NA,Y,NA,NA,NA,NA,NA,,NA,NA,NA,EMOBON_HCMR-1_Wa_92
EMO BON HCMR-1 Wa 221027 3um_Blank,EMOBON metagenome water sample from station HCMR-1 collected on 2022-10-27 size fraction 3-200um,256318,metagenome,metagenome,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150],2022-10-27 00:00:00,HCMR-1_Wa_221027,Apostolos Kristallas,NA,no_tide,,1,blank_1,30,3.5,3-200,3,200,N,Jerrycan,WaSOP 1,NA,2022-10-27 00:00:00,"Basement, New chest freezer -80C, Left side, Carton box",-80,Melanthia Stavroulaki,0000-0003-4392-7159,NA,NA,Y,NA,NA,NA,NA,NA,,NA,NA,NA,EMOBON_HCMR-1_Wa_93
EMO BON HCMR-1 Wa 221027 3um_Blank,EMOBON metagenome water sample from station HCMR-1 collected on 2022-10-27 size fraction 3-200um,256318,metagenome,metagenome,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150],2022-10-27 00:00:00,HCMR-1_Wa_221027,Apostolos Kristallas,NA,no_tide,,1,blank_2,30,3.5,3-200,3,200,N,Jerrycan,WaSOP 1,NA,2022-10-27 00:00:00,"Basement, New chest freezer -80C, Left side, Carton box",-80,Melanthia Stavroulaki,0000-0003-4392-7159,NA,NA,Y,NA,NA,NA,NA,NA,,NA,NA,NA,EMOBON_HCMR-1_Wa_94
EMO BON HCMR-1 Wa 221027 0.22um_Blank,EMOBON metagenome water sample from station HCMR-1 collected on 2022-10-27 size fraction 0.2-3um,256318,metagenome,metagenome,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150],2022-10-27 00:00:00,HCMR-1_Wa_221027,Apostolos Kristallas,NA,no_tide,,1,blank_1,30,3.5,0.2-3,0.2,3,N,Jerrycan,WaSOP 1,NA,2022-10-27 00:00:00,"Basement, New chest freezer -80C, Left side, Carton box",-80,Melanthia Stavroulaki,0000-0003-4392-7159,NA,NA,Y,NA,NA,NA,NA,NA,,NA,NA,NA,EMOBON_HCMR-1_Wa_95
EMO BON HCMR-1 Wa 221027 0.22um_Blank,EMOBON metagenome water sample from station HCMR-1 collected on 2022-10-27 size fraction 0.2-3um,256318,metagenome,metagenome,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150],2022-10-27 00:00:00,HCMR-1_Wa_221027,Apostolos Kristallas,NA,no_tide,,1,blank_2,30,3.5,0.2-3,0.2,3,N,Jerrycan,WaSOP 1,NA,2022-10-27 00:00:00,"Basement, New chest freezer -80C, Left side, Carton box",-80,Melanthia Stavroulaki,0000-0003-4392-7159,NA,NA,Y,NA,NA,NA,NA,NA,,NA,NA,NA,EMOBON_HCMR-1_Wa_96
EMO BON HCMR-1 Wa 230217 0.22um_1,EMOBON metagenome water sample from station HCMR-1 collected on 2023-02-17 size fraction 0.2-3um,1874687,marine plankton metagenome,metagenome,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150],2023-02-17 00:00:00,HCMR-1_Wa_230217,Vaso Terzoglou,NA,no_tide,,1,1,30,1.5,0.2-3,0.2,3,Y,Jerrycan,WaSOP 1,NA,2023-02-17 00:00:00,"Basement, New chest freezer -80C, Left side, Carton box",-80,Melanthia Stavroulaki,0000-0003-4392-7159,NA,NA,N,2023-09-12 00:00:00,2023-09-18 00:00:00,-70,,,,,,,EMOBON_HCMR-1_Wa_97
EMO BON HCMR-1 Wa 230217 0.22um_2,EMOBON metagenome water sample from station HCMR-1 collected on 2023-02-17 size fraction 0.2-3um,1874687,marine plankton metagenome,metagenome,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150],2023-02-17 00:00:00,HCMR-1_Wa_230217,Vaso Terzoglou,NA,no_tide,,1,2,30,1.5,0.2-3,0.2,3,Y,Jerrycan,WaSOP 1,NA,2023-02-17 00:00:00,"Basement, New chest freezer -80C, Left side, Carton box",-80,Melanthia Stavroulaki,0000-0003-4392-7159,NA,NA,N,2023-09-12 00:00:00,2023-09-18 00:00:00,-70,,,,,,,EMOBON_HCMR-1_Wa_98
EMO BON HCMR-1 Wa 230217 0.22um_3,EMOBON metagenome water sample from station HCMR-1 collected on 2023-02-17 size fraction 0.2-3um,1874687,marine plankton metagenome,metagenome,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150],2023-02-17 00:00:00,HCMR-1_Wa_230217,Vaso Terzoglou,NA,no_tide,,1,3,30,2.5,0.2-3,0.2,3,Y,Jerrycan,WaSOP 1,NA,2023-02-17 00:00:00,"Basement, New chest freezer -80C, Left side, Carton box",-80,Melanthia Stavroulaki,0000-0003-4392-7159,NA,NA,Y,NA,NA,NA,NA,NA,,NA,NA,NA,EMOBON_HCMR-1_Wa_99
EMO BON HCMR-1 Wa 230217 0.22um_4,EMOBON metagenome water sample from station HCMR-1 collected on 2023-02-17 size fraction 0.2-3um,1874687,marine plankton metagenome,metagenome,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150],2023-02-17 00:00:00,HCMR-1_Wa_230217,Vaso Terzoglou,NA,no_tide,,1,4,30,2.5,0.2-3,0.2,3,Y,Jerrycan,WaSOP 1,NA,2023-02-17 00:00:00,"Basement, New chest freezer -80C, Left side, Carton box",-80,Melanthia Stavroulaki,0000-0003-4392-7159,NA,NA,Y,NA,NA,NA,NA,NA,,NA,NA,NA,EMOBON_HCMR-1_Wa_100
EMO BON HCMR-1 Wa 230217 3um_1,EMOBON metagenome water sample from station HCMR-1 collected on 2023-02-17 size fraction 3-200um,1874687,marine plankton metagenome,metagenome,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150],2023-02-17 00:00:00,HCMR-1_Wa_230217,Vaso Terzoglou,NA,no_tide,,1,1,30,1.5,3-200,3,200,Y,Jerrycan,WaSOP 1,NA,2023-02-17 00:00:00,"Basement, New chest freezer -80C, Left side, Carton box",-80,Melanthia Stavroulaki,0000-0003-4392-7159,NA,NA,N,2023-09-12 00:00:00,2023-09-18 00:00:00,-70,,,,,,,EMOBON_HCMR-1_Wa_101
EMO BON HCMR-1 Wa 2302173um_2,EMOBON metagenome water sample from station HCMR-1 collected on 2023-02-17 size fraction 3-200um,1874687,marine plankton metagenome,metagenome,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150],2023-02-17 00:00:00,HCMR-1_Wa_230217,Vaso Terzoglou,NA,no_tide,,1,2,30,1.5,3-200,3,200,Y,Jerrycan,WaSOP 1,NA,2023-02-17 00:00:00,"Basement, New chest freezer -80C, Left side, Carton box",-80,Melanthia Stavroulaki,0000-0003-4392-7159,NA,NA,N,2023-09-12 00:00:00,2023-09-18 00:00:00,-70,,,,,,,EMOBON_HCMR-1_Wa_102
EMO BON HCMR-1 Wa 230217 3um_3,EMOBON metagenome water sample from station HCMR-1 collected on 2023-02-17 size fraction 3-200um,1874687,marine plankton metagenome,metagenome,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150],2023-02-17 00:00:00,HCMR-1_Wa_230217,Vaso Terzoglou,NA,no_tide,,1,3,30,2.5,3-200,3,200,Y,Jerrycan,WaSOP 1,NA,2023-02-17 00:00:00,"Basement, New chest freezer -80C, Left side, Carton box",-80,Melanthia Stavroulaki,0000-0003-4392-7159,NA,NA,Y,NA,NA,NA,NA,NA,,NA,NA,NA,EMOBON_HCMR-1_Wa_103
EMO BON HCMR-1 Wa 230217 3um_4,EMOBON metagenome water sample from station HCMR-1 collected on 2023-02-17 size fraction 3-200um,1874687,marine plankton metagenome,metagenome,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150],2023-02-17 00:00:00,HCMR-1_Wa_230217,Vaso Terzoglou,NA,no_tide,,1,4,30,2.5,3-200,3,200,Y,Jerrycan,WaSOP 1,NA,2023-02-17 00:00:00,"Basement, New chest freezer -80C, Left side, Carton box",-80,Melanthia Stavroulaki,0000-0003-4392-7159,NA,NA,Y,NA,NA,NA,NA,NA,,NA,NA,NA,EMOBON_HCMR-1_Wa_104
EMO BON HCMR-1 Wa 230217 3um_Blank,EMOBON metagenome water sample from station HCMR-1 collected on 2023-02-17 size fraction 3-200um,256318,metagenome,metagenome,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150],2023-02-17 00:00:00,HCMR-1_Wa_230217,Vaso Terzoglou,NA,no_tide,,1,blank_1,30,3.5,3-200,3,200,N,Jerrycan,WaSOP 1,NA,2023-02-17 00:00:00,"Basement, New chest freezer -80C, Left side, Carton box",-80,Melanthia Stavroulaki,0000-0003-4392-7159,NA,NA,Y,NA,NA,NA,NA,NA,,NA,NA,NA,EMOBON_HCMR-1_Wa_105
EMO BON HCMR-1 Wa 230217 3um_Blank,EMOBON metagenome water sample from station HCMR-1 collected on 2023-02-17 size fraction 3-200um,256318,metagenome,metagenome,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150],2023-02-17 00:00:00,HCMR-1_Wa_230217,Vaso Terzoglou,NA,no_tide,,1,blank_2,30,3.5,3-200,3,200,N,Jerrycan,WaSOP 1,NA,2023-02-17 00:00:00,"Basement, New chest freezer -80C, Left side, Carton box",-80,Melanthia Stavroulaki,0000-0003-4392-7159,NA,NA,Y,NA,NA,NA,NA,NA,,NA,NA,NA,EMOBON_HCMR-1_Wa_106
EMO BON HCMR-1 Wa 230217 0.22um_Blank,EMOBON metagenome water sample from station HCMR-1 collected on 2023-02-17 size fraction 0.2-3um,256318,metagenome,metagenome,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150],2023-02-17 00:00:00,HCMR-1_Wa_230217,Vaso Terzoglou,NA,no_tide,,1,blank_1,30,3.5,0.2-3,0.2,3,N,Jerrycan,WaSOP 1,NA,2023-02-17 00:00:00,"Basement, New chest freezer -80C, Left side, Carton box",-80,Melanthia Stavroulaki,0000-0003-4392-7159,NA,NA,Y,NA,NA,NA,NA,NA,,NA,NA,NA,EMOBON_HCMR-1_Wa_107
EMO BON HCMR-1 Wa 230217 0.22um_Blank,EMOBON metagenome water sample from station HCMR-1 collected on 2023-02-17 size fraction 0.2-3um,256318,metagenome,metagenome,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150],2023-02-17 00:00:00,HCMR-1_Wa_230217,Vaso Terzoglou,NA,no_tide,,1,blank_2,30,3.5,0.2-3,0.2,3,N,Jerrycan,WaSOP 1,NA,2023-02-17 00:00:00,"Basement, New chest freezer -80C, Left side, Carton box",-80,Melanthia Stavroulaki,0000-0003-4392-7159,NA,NA,Y,NA,NA,NA,NA,NA,,NA,NA,NA,EMOBON_HCMR-1_Wa_108
EMO BON HCMR-1 Wa 230425 0.22um_1,EMOBON metagenome water sample from station HCMR-1 collected on 2023-04-25 size fraction 0.2-3um,1874687,marine plankton metagenome,metagenome,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150],2023-04-25 00:00:00,HCMR-1_Wa_230425,Apostolos Kristallas,NA,no_tide,,1,1,30,1.5,0.2-3,0.2,3,Y,Jerrycan,WaSOP 1,NA,2023-04-25 00:00:00,"Basement, New chest freezer -80C, Left side, Carton box",-80,Melanthia Stavroulaki,0000-0003-4392-7159,NA,NA,N,2023-09-12 00:00:00,2023-09-18 00:00:00,-70,,,,,,,EMOBON_HCMR-1_Wa_109
EMO BON HCMR-1 Wa 230425 0.22um_2,EMOBON metagenome water sample from station HCMR-1 collected on 2023-04-25 size fraction 0.2-3um,1874687,marine plankton metagenome,metagenome,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150],2023-04-25 00:00:00,HCMR-1_Wa_230425,Apostolos Kristallas,NA,no_tide,,1,2,30,1.5,0.2-3,0.2,3,Y,Jerrycan,WaSOP 1,NA,2023-04-25 00:00:00,"Basement, New chest freezer -80C, Left side, Carton box",-80,Melanthia Stavroulaki,0000-0003-4392-7159,NA,NA,N,2023-09-12 00:00:00,2023-09-18 00:00:00,-70,,,,,,,EMOBON_HCMR-1_Wa_110
EMO BON HCMR-1 Wa 230425 0.22um_3,EMOBON metagenome water sample from station HCMR-1 collected on 2023-04-25 size fraction 0.2-3um,1874687,marine plankton metagenome,metagenome,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150],2023-04-25 00:00:00,HCMR-1_Wa_230425,Apostolos Kristallas,NA,no_tide,,1,3,30,2.5,0.2-3,0.2,3,Y,Jerrycan,WaSOP 1,NA,2023-04-25 00:00:00,"Basement, New chest freezer -80C, Left side, Carton box",-80,Melanthia Stavroulaki,0000-0003-4392-7159,NA,NA,Y,NA,NA,NA,NA,NA,,NA,NA,NA,EMOBON_HCMR-1_Wa_111
EMO BON HCMR-1 Wa 230425 0.22um_4,EMOBON metagenome water sample from station HCMR-1 collected on 2023-04-25 size fraction 0.2-3um,1874687,marine plankton metagenome,metagenome,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150],2023-04-25 00:00:00,HCMR-1_Wa_230425,Apostolos Kristallas,NA,no_tide,,1,4,30,2.5,0.2-3,0.2,3,Y,Jerrycan,WaSOP 1,NA,2023-04-25 00:00:00,"Basement, New chest freezer -80C, Left side, Carton box",-80,Melanthia Stavroulaki,0000-0003-4392-7159,NA,NA,Y,NA,NA,NA,NA,NA,,NA,NA,NA,EMOBON_HCMR-1_Wa_112
EMO BON HCMR-1 Wa 230425 3um_1,EMOBON metagenome water sample from station HCMR-1 collected on 2023-04-25 size fraction 3-200um,1874687,marine plankton metagenome,metagenome,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150],2023-04-25 00:00:00,HCMR-1_Wa_230425,Apostolos Kristallas,NA,no_tide,,1,1,30,1.5,3-200,3,200,Y,Jerrycan,WaSOP 1,NA,2023-04-25 00:00:00,"Basement, New chest freezer -80C, Left side, Carton box",-80,Melanthia Stavroulaki,0000-0003-4392-7159,NA,NA,N,2023-09-12 00:00:00,2023-09-18 00:00:00,-70,,,,,,,EMOBON_HCMR-1_Wa_113
EMO BON HCMR-1 Wa 2304253um_2,EMOBON metagenome water sample from station HCMR-1 collected on 2023-04-25 size fraction 3-200um,1874687,marine plankton metagenome,metagenome,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150],2023-04-25 00:00:00,HCMR-1_Wa_230425,Apostolos Kristallas,NA,no_tide,,1,2,30,1.5,3-200,3,200,Y,Jerrycan,WaSOP 1,NA,2023-04-25 00:00:00,"Basement, New chest freezer -80C, Left side, Carton box",-80,Melanthia Stavroulaki,0000-0003-4392-7159,NA,NA,N,2023-09-12 00:00:00,2023-09-18 00:00:00,-70,,,,,,,EMOBON_HCMR-1_Wa_114
EMO BON HCMR-1 Wa 230425 3um_3,EMOBON metagenome water sample from station HCMR-1 collected on 2023-04-25 size fraction 3-200um,1874687,marine plankton metagenome,metagenome,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150],2023-04-25 00:00:00,HCMR-1_Wa_230425,Apostolos Kristallas,NA,no_tide,,1,3,30,2.5,3-200,3,200,Y,Jerrycan,WaSOP 1,NA,2023-04-25 00:00:00,"Basement, New chest freezer -80C, Left side, Carton box",-80,Melanthia Stavroulaki,0000-0003-4392-7159,NA,NA,Y,NA,NA,NA,NA,NA,,NA,NA,NA,EMOBON_HCMR-1_Wa_115
EMO BON HCMR-1 Wa 230425 3um_4,EMOBON metagenome water sample from station HCMR-1 collected on 2023-04-25 size fraction 3-200um,1874687,marine plankton metagenome,metagenome,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150],2023-04-25 00:00:00,HCMR-1_Wa_230425,Apostolos Kristallas,NA,no_tide,,1,4,30,2.5,3-200,3,200,Y,Jerrycan,WaSOP 1,NA,2023-04-25 00:00:00,"Basement, New chest freezer -80C, Left side, Carton box",-80,Melanthia Stavroulaki,0000-0003-4392-7159,NA,NA,Y,NA,NA,NA,NA,NA,,NA,NA,NA,EMOBON_HCMR-1_Wa_116
EMO BON HCMR-1 Wa 230425 3um_Blank,EMOBON metagenome water sample from station HCMR-1 collected on 2023-04-25 size fraction 3-200um,256318,metagenome,metagenome,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150],2023-04-25 00:00:00,HCMR-1_Wa_230425,Apostolos Kristallas,NA,no_tide,,1,blank_1,30,3.5,3-200,3,200,N,Jerrycan,WaSOP 1,NA,2023-04-25 00:00:00,"Basement, New chest freezer -80C, Left side, Carton box",-80,Melanthia Stavroulaki,0000-0003-4392-7159,NA,NA,Y,2023-09-12 00:00:00,2023-09-18 00:00:00,-70,,,,,,,EMOBON_HCMR-1_Wa_117
EMO BON HCMR-1 Wa 230425 3um_Blank,EMOBON metagenome water sample from station HCMR-1 collected on 2023-04-25 size fraction 3-200um,256318,metagenome,metagenome,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150],2023-04-25 00:00:00,HCMR-1_Wa_230425,Apostolos Kristallas,NA,no_tide,,1,blank_2,30,3.5,3-200,3,200,N,Jerrycan,WaSOP 1,NA,2023-04-25 00:00:00,"Basement, New chest freezer -80C, Left side, Carton box",-80,Melanthia Stavroulaki,0000-0003-4392-7159,NA,NA,Y,NA,NA,NA,NA,NA,,NA,NA,NA,EMOBON_HCMR-1_Wa_118
EMO BON HCMR-1 Wa 230425 0.22um_Blank,EMOBON metagenome water sample from station HCMR-1 collected on 2023-04-25 size fraction 0.2-3um,256318,metagenome,metagenome,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150],2023-04-25 00:00:00,HCMR-1_Wa_230425,Apostolos Kristallas,NA,no_tide,,1,blank_1,30,3.5,0.2-3,0.2,3,N,Jerrycan,WaSOP 1,NA,2023-04-25 00:00:00,"Basement, New chest freezer -80C, Left side, Carton box",-80,Melanthia Stavroulaki,0000-0003-4392-7159,NA,NA,Y,2023-09-12 00:00:00,2023-09-18 00:00:00,-70,,,,,,,EMOBON_HCMR-1_Wa_119
EMO BON HCMR-1 Wa 230425 0.22um_Blank,EMOBON metagenome water sample from station HCMR-1 collected on 2023-04-25 size fraction 0.2-3um,256318,metagenome,metagenome,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150],2023-04-25 00:00:00,HCMR-1_Wa_230425,Apostolos Kristallas,NA,no_tide,,1,blank_2,30,3.5,0.2-3,0.2,3,N,Jerrycan,WaSOP 1,NA,2023-04-25 00:00:00,"Basement, New chest freezer -80C, Left side, Carton box",-80,Melanthia Stavroulaki,0000-0003-4392-7159,NA,NA,Y,NA,NA,NA,NA,NA,,NA,NA,NA,EMOBON_HCMR-1_Wa_120
